userId,movieId,tag,tag_tokens,tag_nsw,tag_lemm,tag_pos_tags
477,56174,apocalypse,['apocalypse'],['apocalyps'],['apocalypse'],"[('apocalypse', 'NN')]"
477,56174,based on a book,"['based', 'on', 'a', 'book']","['base', 'book']","['based', 'on', 'a', 'book']","[('based', 'VBN'), ('on', 'IN'), ('a', 'DT'), ('book', 'NN')]"
477,56174,last man on earth,"['last', 'man', 'on', 'earth']","['last', 'man', 'earth']","['last', 'man', 'on', 'earth']","[('last', 'JJ'), ('man', 'NN'), ('on', 'IN'), ('earth', 'NN')]"
477,56174,plot holes,"['plot', 'holes']","['plot', 'hole']","['plot', 'hole']","[('plot', 'NN'), ('holes', 'NNS')]"
477,56174,post apocalyptic,"['post', 'apocalyptic']","['post', 'apocalypt']","['post', 'apocalyptic']","[('post', 'NN'), ('apocalyptic', 'JJ')]"
477,56174,postapocalyptic,['postapocalyptic'],['postapocalypt'],['postapocalyptic'],"[('postapocalyptic', 'JJ')]"
477,56174,religion,['religion'],['religion'],['religion'],"[('religion', 'NN')]"
477,56174,vampire,['vampire'],['vampir'],['vampire'],"[('vampire', 'NN')]"
477,56367,michael cera,"['michael', 'cera']","['michael', 'cera']","['michael', 'cera']","[('michael', 'NN'), ('cera', 'NN')]"
477,56367,notable soundtrack,"['notable', 'soundtrack']","['notabl', 'soundtrack']","['notable', 'soundtrack']","[('notable', 'JJ'), ('soundtrack', 'NN')]"
477,56367,pregnancy,['pregnancy'],['pregnanc'],['pregnancy'],"[('pregnancy', 'NN')]"
477,56367,teenage pregnancy,"['teenage', 'pregnancy']","['teenag', 'pregnanc']","['teenage', 'pregnancy']","[('teenage', 'NN'), ('pregnancy', 'NN')]"
477,56367,witty,['witty'],['witti'],['witty'],"[('witty', 'NN')]"
477,57669,black comedy,"['black', 'comedy']","['black', 'comedi']","['black', 'comedy']","[('black', 'JJ'), ('comedy', 'NN')]"
477,57669,colin farrell,"['colin', 'farrell']","['colin', 'farrel']","['colin', 'farrell']","[('colin', 'NN'), ('farrell', 'NN')]"
477,57669,dark comedy,"['dark', 'comedy']","['dark', 'comedi']","['dark', 'comedy']","[('dark', 'JJ'), ('comedy', 'NN')]"
477,57669,drugs,['drugs'],['drug'],['drug'],"[('drugs', 'NNS')]"
477,57669,friendship,['friendship'],['friendship'],['friendship'],"[('friendship', 'NN')]"
477,57669,irreverent,['irreverent'],['irrever'],['irreverent'],"[('irreverent', 'NN')]"
477,57669,ralph fiennes,"['ralph', 'fiennes']","['ralph', 'fienn']","['ralph', 'fiennes']","[('ralph', 'NN'), ('fiennes', 'NNS')]"
477,57669,stylized,['stylized'],['styliz'],['stylized'],"[('stylized', 'VBN')]"
477,59141,movies about movies,"['movies', 'about', 'movies']","['movi', 'movi']","['movie', 'about', 'movie']","[('movies', 'NNS'), ('about', 'IN'), ('movies', 'NNS')]"
477,60069,last man on earth,"['last', 'man', 'on', 'earth']","['last', 'man', 'earth']","['last', 'man', 'on', 'earth']","[('last', 'JJ'), ('man', 'NN'), ('on', 'IN'), ('earth', 'NN')]"
477,60069,love story,"['love', 'story']","['love', 'stori']","['love', 'story']","[('love', 'VB'), ('story', 'NN')]"
477,60069,post apocalyptic,"['post', 'apocalyptic']","['post', 'apocalypt']","['post', 'apocalyptic']","[('post', 'NN'), ('apocalyptic', 'JJ')]"
477,60069,social commentary,"['social', 'commentary']","['social', 'commentari']","['social', 'commentary']","[('social', 'JJ'), ('commentary', 'NN')]"
477,61323,brad pitt,"['brad', 'pitt']","['brad', 'pitt']","['brad', 'pitt']","[('brad', 'NN'), ('pitt', 'NN')]"
477,61323,coen bros,"['coen', 'bros']","['coen', 'bro']","['coen', 'bros']","[('coen', 'NN'), ('bros', 'NNS')]"
477,61323,coen brothers,"['coen', 'brothers']","['coen', 'brother']","['coen', 'brother']","[('coen', 'NN'), ('brothers', 'NNS')]"
477,61323,dark comedy,"['dark', 'comedy']","['dark', 'comedi']","['dark', 'comedy']","[('dark', 'JJ'), ('comedy', 'NN')]"
477,61323,espionage,['espionage'],['espionag'],['espionage'],"[('espionage', 'NN')]"
477,61323,george clooney,"['george', 'clooney']","['georg', 'clooney']","['george', 'clooney']","[('george', 'NN'), ('clooney', 'NN')]"
477,61323,john malkovich,"['john', 'malkovich']","['john', 'malkovich']","['john', 'malkovich']","[('john', 'NN'), ('malkovich', 'NN')]"
477,61323,satire,['satire'],['satir'],['satire'],"[('satire', 'NN')]"
477,61323,twists  turns,"['twists', 'turns']","['twist', 'turn']","['twist', 'turn']","[('twists', 'NNS'), ('turns', 'NNS')]"
477,61323,weird,['weird'],['weird'],['weird'],"[('weird', 'NN')]"
477,62336,d animation,"['d', 'animation']",['anim'],"['d', 'animation']","[('d', 'NN'), ('animation', 'NN')]"
477,62336,cult film,"['cult', 'film']","['cult', 'film']","['cult', 'film']","[('cult', 'NN'), ('film', 'NN')]"
477,62336,stylish,['stylish'],['stylish'],['stylish'],"[('stylish', 'NN')]"
477,62336,surreal,['surreal'],['surreal'],['surreal'],"[('surreal', 'NN')]"
477,66934,joss whedon,"['joss', 'whedon']","['joss', 'whedon']","['joss', 'whedon']","[('joss', 'NN'), ('whedon', 'NN')]"
477,66934,nathan fillion,"['nathan', 'fillion']","['nathan', 'fillion']","['nathan', 'fillion']","[('nathan', 'DT'), ('fillion', 'NN')]"
477,66934,neil patrick harris,"['neil', 'patrick', 'harris']","['neil', 'patrick', 'harri']","['neil', 'patrick', 'harris']","[('neil', 'RB'), ('patrick', 'JJ'), ('harris', 'NN')]"
477,66934,parody,['parody'],['parodi'],['parody'],"[('parody', 'NN')]"
477,67087,andy samberg,"['andy', 'samberg']","['andi', 'samberg']","['andy', 'samberg']","[('andy', 'NN'), ('samberg', 'NN')]"
477,67087,bromance,['bromance'],['bromanc'],['bromance'],"[('bromance', 'NN')]"
477,67087,bromantic,['bromantic'],['bromant'],['bromantic'],"[('bromantic', 'JJ')]"
477,67087,comedy,['comedy'],['comedi'],['comedy'],"[('comedy', 'NN')]"
477,67087,jaime pressly,"['jaime', 'pressly']","['jaim', 'pressli']","['jaime', 'pressly']","[('jaime', 'NN'), ('pressly', 'RB')]"
477,67087,jason segel,"['jason', 'segel']","['jason', 'segel']","['jason', 'segel']","[('jason', 'NN'), ('segel', 'NN')]"
477,67087,masculinity,['masculinity'],['masculin'],['masculinity'],"[('masculinity', 'NN')]"
477,67087,paul rudd,"['paul', 'rudd']","['paul', 'rudd']","['paul', 'rudd']","[('paul', 'NN'), ('rudd', 'NN')]"
477,68237,like,['like'],['like'],['like'],"[('like', 'IN')]"
477,68237,scifi,['scifi'],['scifi'],['scifi'],"[('scifi', 'NN')]"
477,68237,solitude,['solitude'],['solitud'],['solitude'],"[('solitude', 'NN')]"
477,68319,bad plot,"['bad', 'plot']","['bad', 'plot']","['bad', 'plot']","[('bad', 'JJ'), ('plot', 'NN')]"
477,68319,comic book,"['comic', 'book']","['comic', 'book']","['comic', 'book']","[('comic', 'JJ'), ('book', 'NN')]"
477,68319,hugh jackman,"['hugh', 'jackman']","['hugh', 'jackman']","['hugh', 'jackman']","[('hugh', 'NN'), ('jackman', 'NN')]"
477,68319,ryan reynolds,"['ryan', 'reynolds']","['ryan', 'reynold']","['ryan', 'reynolds']","[('ryan', 'NN'), ('reynolds', 'NNS')]"
477,68319,too many characters,"['too', 'many', 'characters']","['mani', 'charact']","['too', 'many', 'character']","[('too', 'RB'), ('many', 'JJ'), ('characters', 'NNS')]"
477,68358,future,['future'],['futur'],['future'],"[('future', 'NN')]"
477,68358,lack of development,"['lack', 'of', 'development']","['lack', 'develop']","['lack', 'of', 'development']","[('lack', 'NN'), ('of', 'IN'), ('development', 'NN')]"
477,68358,lack of story,"['lack', 'of', 'story']","['lack', 'stori']","['lack', 'of', 'story']","[('lack', 'NN'), ('of', 'IN'), ('story', 'NN')]"
477,68358,quick cuts,"['quick', 'cuts']","['quick', 'cut']","['quick', 'cut']","[('quick', 'NN'), ('cuts', 'NNS')]"
477,68358,scifi,['scifi'],['scifi'],['scifi'],"[('scifi', 'NN')]"
477,68358,simon pegg,"['simon', 'pegg']","['simon', 'pegg']","['simon', 'pegg']","[('simon', 'NN'), ('pegg', 'NN')]"
477,68358,space,['space'],['space'],['space'],"[('space', 'NN')]"
477,68358,space travel,"['space', 'travel']","['space', 'travel']","['space', 'travel']","[('space', 'NN'), ('travel', 'NN')]"
477,68358,time travel,"['time', 'travel']","['time', 'travel']","['time', 'travel']","[('time', 'NN'), ('travel', 'NN')]"
477,68791,artificial intelligence,"['artificial', 'intelligence']","['artifici', 'intellig']","['artificial', 'intelligence']","[('artificial', 'JJ'), ('intelligence', 'NN')]"
477,68791,bad acting,"['bad', 'acting']","['bad', 'act']","['bad', 'acting']","[('bad', 'JJ'), ('acting', 'VBG')]"
477,68791,bad plot,"['bad', 'plot']","['bad', 'plot']","['bad', 'plot']","[('bad', 'JJ'), ('plot', 'NN')]"
477,68791,bad script,"['bad', 'script']","['bad', 'script']","['bad', 'script']","[('bad', 'JJ'), ('script', 'NN')]"
477,68791,christian bale,"['christian', 'bale']","['christian', 'bale']","['christian', 'bale']","[('christian', 'JJ'), ('bale', 'NN')]"
477,68791,fighting the system,"['fighting', 'the', 'system']","['fight', 'system']","['fighting', 'the', 'system']","[('fighting', 'VBG'), ('the', 'DT'), ('system', 'NN')]"
477,68791,franchise,['franchise'],['franchis'],['franchise'],"[('franchise', 'NN')]"
477,68791,new composer,"['new', 'composer']","['new', 'compos']","['new', 'composer']","[('new', 'JJ'), ('composer', 'NN')]"
477,68791,postapocalyptic,['postapocalyptic'],['postapocalypt'],['postapocalyptic'],"[('postapocalyptic', 'JJ')]"
477,68791,robots,['robots'],['robot'],['robot'],"[('robots', 'NNS')]"
477,68791,scifi,['scifi'],['scifi'],['scifi'],"[('scifi', 'NN')]"
477,68791,sequel,['sequel'],['sequel'],['sequel'],"[('sequel', 'NN')]"
477,68945,recap,['recap'],['recap'],['recap'],"[('recap', 'NN')]"
477,69526,bad plot,"['bad', 'plot']","['bad', 'plot']","['bad', 'plot']","[('bad', 'JJ'), ('plot', 'NN')]"
477,69526,michael bay,"['michael', 'bay']","['michael', 'bay']","['michael', 'bay']","[('michael', 'NN'), ('bay', 'NN')]"
477,69526,needed more autobots,"['needed', 'more', 'autobots']","['need', 'autobot']","['needed', 'more', 'autobots']","[('needed', 'VBN'), ('more', 'RBR'), ('autobots', 'NNS')]"
477,69526,plot holes,"['plot', 'holes']","['plot', 'hole']","['plot', 'hole']","[('plot', 'NN'), ('holes', 'NNS')]"
477,69526,ridiculous,['ridiculous'],['ridicul'],['ridiculous'],"[('ridiculous', 'JJ')]"
477,69526,shia labeouf,"['shia', 'labeouf']","['shia', 'labeouf']","['shia', 'labeouf']","[('shia', 'NN'), ('labeouf', 'NN')]"
477,69526,stop using useless characters for filler,"['stop', 'using', 'useless', 'characters', 'for', 'filler']","['stop', 'use', 'useless', 'charact', 'filler']","['stop', 'using', 'useless', 'character', 'for', 'filler']","[('stop', 'VB'), ('using', 'VBG'), ('useless', 'JJ'), ('characters', 'NNS'), ('for', 'IN'), ('filler', 'NN')]"
477,69757,artistic,['artistic'],['artist'],['artistic'],"[('artistic', 'JJ')]"
477,69757,funny,['funny'],['funni'],['funny'],"[('funny', 'NN')]"
477,69757,humorous,['humorous'],['humor'],['humorous'],"[('humorous', 'JJ')]"
477,69757,inspiring,['inspiring'],['inspir'],['inspiring'],"[('inspiring', 'VBG')]"
477,69757,intelligent,['intelligent'],['intellig'],['intelligent'],"[('intelligent', 'NN')]"
477,69757,quirky,['quirky'],['quirki'],['quirky'],"[('quirky', 'NN')]"
477,69757,romance,['romance'],['romanc'],['romance'],"[('romance', 'NN')]"
477,69757,zooey deschanel,"['zooey', 'deschanel']","['zooey', 'deschanel']","['zooey', 'deschanel']","[('zooey', 'NN'), ('deschanel', 'NN')]"
477,70286,intelligent scifi,"['intelligent', 'scifi']","['intellig', 'scifi']","['intelligent', 'scifi']","[('intelligent', 'NN'), ('scifi', 'NN')]"
477,72224,bad humor,"['bad', 'humor']","['bad', 'humor']","['bad', 'humor']","[('bad', 'JJ'), ('humor', 'NN')]"
477,72998,bad science,"['bad', 'science']","['bad', 'scienc']","['bad', 'science']","[('bad', 'JJ'), ('science', 'NN')]"
477,72998,futuristic,['futuristic'],['futurist'],['futuristic'],"[('futuristic', 'JJ')]"
477,72998,graphic design,"['graphic', 'design']","['graphic', 'design']","['graphic', 'design']","[('graphic', 'JJ'), ('design', 'NN')]"
477,72998,james cameron,"['james', 'cameron']","['jame', 'cameron']","['james', 'cameron']","[('james', 'NNS'), ('cameron', 'VBP')]"
477,72998,military,['military'],['militari'],['military'],"[('military', 'JJ')]"
477,72998,poor dialogue,"['poor', 'dialogue']","['poor', 'dialogu']","['poor', 'dialogue']","[('poor', 'JJ'), ('dialogue', 'NN')]"
477,72998,scifi,['scifi'],['scifi'],['scifi'],"[('scifi', 'NN')]"
477,72998,superficial plot,"['superficial', 'plot']","['superfici', 'plot']","['superficial', 'plot']","[('superficial', 'JJ'), ('plot', 'NN')]"
477,72998,unoriginal,['unoriginal'],['unorigin'],['unoriginal'],"[('unoriginal', 'JJ')]"
477,72998,white guilt,"['white', 'guilt']","['white', 'guilt']","['white', 'guilt']","[('white', 'JJ'), ('guilt', 'NN')]"
477,79132,dreamlike,['dreamlike'],['dreamlik'],['dreamlike'],"[('dreamlike', 'NN')]"
477,79132,surreal,['surreal'],['surreal'],['surreal'],"[('surreal', 'NN')]"
477,79132,visually appealing,"['visually', 'appealing']","['visual', 'appeal']","['visually', 'appealing']","[('visually', 'RB'), ('appealing', 'VBG')]"
477,79702,geeky,['geeky'],['geeki'],['geeky'],"[('geeky', 'NN')]"
477,79702,michael cera,"['michael', 'cera']","['michael', 'cera']","['michael', 'cera']","[('michael', 'NN'), ('cera', 'NN')]"
477,79702,stylized,['stylized'],['styliz'],['stylized'],"[('stylized', 'VBN')]"
477,79702,video games,"['video', 'games']","['video', 'game']","['video', 'game']","[('video', 'NN'), ('games', 'NNS')]"
477,82242,male nudity,"['male', 'nudity']","['male', 'nuditi']","['male', 'nudity']","[('male', 'JJ'), ('nudity', 'NN')]"
477,82461,action choreography,"['action', 'choreography']","['action', 'choreographi']","['action', 'choreography']","[('action', 'NN'), ('choreography', 'NN')]"
477,82461,horrid characterisation,"['horrid', 'characterisation']","['horrid', 'characteris']","['horrid', 'characterisation']","[('horrid', 'JJ'), ('characterisation', 'NN')]"
477,82461,poor plot development,"['poor', 'plot', 'development']","['poor', 'plot', 'develop']","['poor', 'plot', 'development']","[('poor', 'JJ'), ('plot', 'NN'), ('development', 'NN')]"
477,82461,sequel,['sequel'],['sequel'],['sequel'],"[('sequel', 'NN')]"
477,82461,soundtrack,['soundtrack'],['soundtrack'],['soundtrack'],"[('soundtrack', 'NN')]"
487,112552,passion,['passion'],['passion'],['passion'],"[('passion', 'NN')]"
487,112552,psychological,['psychological'],['psycholog'],['psychological'],"[('psychological', 'JJ')]"
487,112552,suspense,['suspense'],['suspens'],['suspense'],"[('suspense', 'NN')]"
506,112552,jazz,['jazz'],['jazz'],['jazz'],"[('jazz', 'NN')]"
506,112552,music,['music'],['music'],['music'],"[('music', 'NN')]"
506,112552,tense,['tense'],['tens'],['tense'],"[('tense', 'NN')]"
509,80834,adventure,['adventure'],['adventur'],['adventure'],"[('adventure', 'NN')]"
509,80834,animation,['animation'],['anim'],['animation'],"[('animation', 'NN')]"
509,80834,fantasy,['fantasy'],['fantasi'],['fantasy'],"[('fantasy', 'NN')]"
513,750,purity of essence,"['purity', 'of', 'essence']","['puriti', 'essenc']","['purity', 'of', 'essence']","[('purity', 'NN'), ('of', 'IN'), ('essence', 'NN')]"
513,750,slim pickens,"['slim', 'pickens']","['slim', 'picken']","['slim', 'pickens']","[('slim', 'NN'), ('pickens', 'NNS')]"
513,6787,deep throat,"['deep', 'throat']","['deep', 'throat']","['deep', 'throat']","[('deep', 'JJ'), ('throat', 'NN')]"
520,3039,dan aykroyd,"['dan', 'aykroyd']","['dan', 'aykroyd']","['dan', 'aykroyd']","[('dan', 'NN'), ('aykroyd', 'NN')]"
520,60516,enjoyable,['enjoyable'],['enjoy'],['enjoyable'],"[('enjoyable', 'JJ')]"
533,356,bubba gump shrimp,"['bubba', 'gump', 'shrimp']","['bubba', 'gump', 'shrimp']","['bubba', 'gump', 'shrimp']","[('bubba', 'NN'), ('gump', 'NN'), ('shrimp', 'NN')]"
533,356,lieutenant dan,"['lieutenant', 'dan']","['lieuten', 'dan']","['lieutenant', 'dan']","[('lieutenant', 'JJ'), ('dan', 'NN')]"
533,356,stupid is as stupid does,"['stupid', 'is', 'as', 'stupid', 'does']","['stupid', 'stupid']","['stupid', 'is', 'a', 'stupid', 'doe']","[('stupid', 'JJ'), ('is', 'VBZ'), ('as', 'IN'), ('stupid', 'NN'), ('does', 'VBZ')]"
537,527,based on a true story,"['based', 'on', 'a', 'true', 'story']","['base', 'true', 'stori']","['based', 'on', 'a', 'true', 'story']","[('based', 'VBN'), ('on', 'IN'), ('a', 'DT'), ('true', 'JJ'), ('story', 'NN')]"
537,527,biography,['biography'],['biographi'],['biography'],"[('biography', 'NN')]"
537,527,disturbing,['disturbing'],['disturb'],['disturbing'],"[('disturbing', 'VBG')]"
537,527,holocaust,['holocaust'],['holocaust'],['holocaust'],"[('holocaust', 'NN')]"
537,1625,mystery,['mystery'],['mysteri'],['mystery'],"[('mystery', 'NN')]"
537,1721,romance,['romance'],['romanc'],['romance'],"[('romance', 'NN')]"
537,2329,edward norton,"['edward', 'norton']","['edward', 'norton']","['edward', 'norton']","[('edward', 'RB'), ('norton', 'NN')]"
537,2329,emotional,['emotional'],['emot'],['emotional'],"[('emotional', 'JJ')]"
537,2329,politics,['politics'],['polit'],['politics'],"[('politics', 'NNS')]"
537,2571,philosophy,['philosophy'],['philosophi'],['philosophy'],"[('philosophy', 'NN')]"
537,2571,post apocalyptic,"['post', 'apocalyptic']","['post', 'apocalypt']","['post', 'apocalyptic']","[('post', 'NN'), ('apocalyptic', 'JJ')]"
537,3949,depressing,['depressing'],['depress'],['depressing'],"[('depressing', 'VBG')]"
537,3949,psychology,['psychology'],['psycholog'],['psychology'],"[('psychology', 'NN')]"
537,5989,cheating,['cheating'],['cheat'],['cheating'],"[('cheating', 'VBG')]"
537,5989,intelligent,['intelligent'],['intellig'],['intelligent'],"[('intelligent', 'NN')]"
537,5989,leonardo dicaprio,"['leonardo', 'dicaprio']","['leonardo', 'dicaprio']","['leonardo', 'dicaprio']","[('leonardo', 'NN'), ('dicaprio', 'NN')]"
537,5989,lies,['lies'],['lie'],['lie'],"[('lies', 'NNS')]"
537,5989,smart,['smart'],['smart'],['smart'],"[('smart', 'NN')]"
537,5989,tom hanks,"['tom', 'hanks']","['tom', 'hank']","['tom', 'hank']","[('tom', 'NN'), ('hanks', 'NNS')]"
537,5989,twists  turns,"['twists', 'turns']","['twist', 'turn']","['twist', 'turn']","[('twists', 'NNS'), ('turns', 'NNS')]"
537,8533,memory loss,"['memory', 'loss']","['memori', 'loss']","['memory', 'loss']","[('memory', 'NN'), ('loss', 'NN')]"
537,8533,romance,['romance'],['romanc'],['romance'],"[('romance', 'NN')]"
537,8533,sad,['sad'],['sad'],['sad'],"[('sad', 'NN')]"
537,55765,corruption,['corruption'],['corrupt'],['corruption'],"[('corruption', 'NN')]"
537,55765,denzel washington,"['denzel', 'washington']","['denzel', 'washington']","['denzel', 'washington']","[('denzel', 'NN'), ('washington', 'NN')]"
537,55765,mafia,['mafia'],['mafia'],['mafia'],"[('mafia', 'NN')]"
537,55765,organized crime,"['organized', 'crime']","['organ', 'crime']","['organized', 'crime']","[('organized', 'VBN'), ('crime', 'NN')]"
537,58295,heist,['heist'],['heist'],['heist'],"[('heist', 'NN')]"
537,58295,robbery,['robbery'],['robberi'],['robbery'],"[('robbery', 'NN')]"
537,58295,small time criminals,"['small', 'time', 'criminals']","['small', 'time', 'crimin']","['small', 'time', 'criminal']","[('small', 'JJ'), ('time', 'NN'), ('criminals', 'NNS')]"
537,69122,casino,['casino'],['casino'],['casino'],"[('casino', 'NN')]"
537,69122,comedy,['comedy'],['comedi'],['comedy'],"[('comedy', 'NN')]"
537,69122,funny,['funny'],['funni'],['funny'],"[('funny', 'NN')]"
537,69122,hotel,['hotel'],['hotel'],['hotel'],"[('hotel', 'NN')]"
537,69122,las vegas,"['las', 'vegas']","['la', 'vega']","['la', 'vega']","[('las', 'NNS'), ('vegas', 'NNS')]"
537,69481,war,['war'],['war'],['war'],"[('war', 'NN')]"
537,72998,beautiful scenery,"['beautiful', 'scenery']","['beauti', 'sceneri']","['beautiful', 'scenery']","[('beautiful', 'JJ'), ('scenery', 'NN')]"
537,72998,graphic design,"['graphic', 'design']","['graphic', 'design']","['graphic', 'design']","[('graphic', 'JJ'), ('design', 'NN')]"
537,72998,music,['music'],['music'],['music'],"[('music', 'NN')]"
537,72998,politics,['politics'],['polit'],['politics'],"[('politics', 'NNS')]"
537,72998,romance,['romance'],['romanc'],['romance'],"[('romance', 'NN')]"
537,72998,thoughtprovoking,['thoughtprovoking'],['thoughtprovok'],['thoughtprovoking'],"[('thoughtprovoking', 'VBG')]"
537,72998,too long,"['too', 'long']",['long'],"['too', 'long']","[('too', 'RB'), ('long', 'RB')]"
537,72998,visually stunning,"['visually', 'stunning']","['visual', 'stun']","['visually', 'stunning']","[('visually', 'RB'), ('stunning', 'VBG')]"
537,79132,big budget,"['big', 'budget']","['big', 'budget']","['big', 'budget']","[('big', 'JJ'), ('budget', 'NN')]"
537,79132,clever,['clever'],['clever'],['clever'],"[('clever', 'NN')]"
537,79132,complicated,['complicated'],['complic'],['complicated'],"[('complicated', 'VBN')]"
537,79132,dead wife,"['dead', 'wife']","['dead', 'wife']","['dead', 'wife']","[('dead', 'JJ'), ('wife', 'NN')]"
537,79132,great soundtrack,"['great', 'soundtrack']","['great', 'soundtrack']","['great', 'soundtrack']","[('great', 'JJ'), ('soundtrack', 'NN')]"
537,79132,heist,['heist'],['heist'],['heist'],"[('heist', 'NN')]"
537,79132,intellectual,['intellectual'],['intellectu'],['intellectual'],"[('intellectual', 'JJ')]"
537,79132,mindfuck,['mindfuck'],['mindfuck'],['mindfuck'],"[('mindfuck', 'NN')]"
537,79132,philosophy,['philosophy'],['philosophi'],['philosophy'],"[('philosophy', 'NN')]"
537,79132,psychological,['psychological'],['psycholog'],['psychological'],"[('psychological', 'JJ')]"
537,79132,psychology,['psychology'],['psycholog'],['psychology'],"[('psychology', 'NN')]"
537,79132,suspense,['suspense'],['suspens'],['suspense'],"[('suspense', 'NN')]"
537,79132,thoughtprovoking,['thoughtprovoking'],['thoughtprovok'],['thoughtprovoking'],"[('thoughtprovoking', 'VBG')]"
537,80489,crime,['crime'],['crime'],['crime'],"[('crime', 'NN')]"
537,80489,fbi,['fbi'],['fbi'],['fbi'],"[('fbi', 'NN')]"
537,80489,romance,['romance'],['romanc'],['romance'],"[('romance', 'NN')]"
537,80489,too much love interest,"['too', 'much', 'love', 'interest']","['much', 'love', 'interest']","['too', 'much', 'love', 'interest']","[('too', 'RB'), ('much', 'JJ'), ('love', 'JJR'), ('interest', 'NN')]"
537,80906,business,['business'],['busi'],['business'],"[('business', 'NN')]"
537,80906,corruption,['corruption'],['corrupt'],['corruption'],"[('corruption', 'NN')]"
537,80906,economics,['economics'],['econom'],['economics'],"[('economics', 'NNS')]"
537,80906,investor corruption,"['investor', 'corruption']","['investor', 'corrupt']","['investor', 'corruption']","[('investor', 'NN'), ('corruption', 'NN')]"
537,80906,politics,['politics'],['polit'],['politics'],"[('politics', 'NNS')]"
537,80906,truth,['truth'],['truth'],['truth'],"[('truth', 'NN')]"
537,89745,captain america,"['captain', 'america']","['captain', 'america']","['captain', 'america']","[('captain', 'NN'), ('america', 'NN')]"
537,89745,silly,['silly'],['silli'],['silly'],"[('silly', 'RB')]"
537,89745,superhero,['superhero'],['superhero'],['superhero'],"[('superhero', 'NN')]"
537,89745,superhero team,"['superhero', 'team']","['superhero', 'team']","['superhero', 'team']","[('superhero', 'NN'), ('team', 'NN')]"
537,90439,bank,['bank'],['bank'],['bank'],"[('bank', 'NN')]"
537,90439,big corporations,"['big', 'corporations']","['big', 'corpor']","['big', 'corporation']","[('big', 'JJ'), ('corporations', 'NNS')]"
537,90439,business,['business'],['busi'],['business'],"[('business', 'NN')]"
537,90439,corruption,['corruption'],['corrupt'],['corruption'],"[('corruption', 'NN')]"
537,90439,financial crisis,"['financial', 'crisis']","['financi', 'crisi']","['financial', 'crisis']","[('financial', 'JJ'), ('crisis', 'NN')]"
537,90439,kevin spacey,"['kevin', 'spacey']","['kevin', 'spacey']","['kevin', 'spacey']","[('kevin', 'NN'), ('spacey', 'NN')]"
537,90439,realistic,['realistic'],['realist'],['realistic'],"[('realistic', 'JJ')]"
537,90439,suspense,['suspense'],['suspens'],['suspense'],"[('suspense', 'NN')]"
537,90439,wall street,"['wall', 'street']","['wall', 'street']","['wall', 'street']","[('wall', 'NN'), ('street', 'NN')]"
537,92259,emotional,['emotional'],['emot'],['emotional'],"[('emotional', 'JJ')]"
537,92259,sexuality,['sexuality'],['sexual'],['sexuality'],"[('sexuality', 'NN')]"
537,95067,interesting scenario,"['interesting', 'scenario']","['interest', 'scenario']","['interesting', 'scenario']","[('interesting', 'VBG'), ('scenario', 'NN')]"
537,95441,crude humor,"['crude', 'humor']","['crude', 'humor']","['crude', 'humor']","[('crude', 'NN'), ('humor', 'NN')]"
537,97304,cia,['cia'],['cia'],['cia'],"[('cia', 'NN')]"
537,97304,politics,['politics'],['polit'],['politics'],"[('politics', 'NNS')]"
537,97304,thrilling,['thrilling'],['thrill'],['thrilling'],"[('thrilling', 'VBG')]"
537,99114,soundtrack,['soundtrack'],['soundtrack'],['soundtrack'],"[('soundtrack', 'NN')]"
537,104218,adam sandler,"['adam', 'sandler']","['adam', 'sandler']","['adam', 'sandler']","[('adam', 'NN'), ('sandler', 'NN')]"
537,104841,cliche characters,"['cliche', 'characters']","['clich', 'charact']","['cliche', 'character']","[('cliche', 'NN'), ('characters', 'NNS')]"
537,104841,long shots,"['long', 'shots']","['long', 'shot']","['long', 'shot']","[('long', 'JJ'), ('shots', 'NNS')]"
537,104841,predictable,['predictable'],['predict'],['predictable'],"[('predictable', 'JJ')]"
537,104841,simple,['simple'],['simpl'],['simple'],"[('simple', 'NN')]"
537,104841,slow action,"['slow', 'action']","['slow', 'action']","['slow', 'action']","[('slow', 'JJ'), ('action', 'NN')]"
537,104841,visually appealing,"['visually', 'appealing']","['visual', 'appeal']","['visually', 'appealing']","[('visually', 'RB'), ('appealing', 'VBG')]"
537,105504,hostage,['hostage'],['hostag'],['hostage'],"[('hostage', 'NN')]"
537,105504,ocean,['ocean'],['ocean'],['ocean'],"[('ocean', 'NN')]"
537,105504,suspense,['suspense'],['suspens'],['suspense'],"[('suspense', 'NN')]"
537,106782,stock market,"['stock', 'market']","['stock', 'market']","['stock', 'market']","[('stock', 'NN'), ('market', 'NN')]"
537,106782,wall street,"['wall', 'street']","['wall', 'street']","['wall', 'street']","[('wall', 'NN'), ('street', 'NN')]"
543,85565,comedy,['comedy'],['comedi'],['comedy'],"[('comedy', 'NN')]"
567,1,fun,['fun'],['fun'],['fun'],"[('fun', 'NN')]"
567,101,offbeat comedy,"['offbeat', 'comedy']","['offbeat', 'comedi']","['offbeat', 'comedy']","[('offbeat', 'NN'), ('comedy', 'NN')]"
567,101,quirky,['quirky'],['quirki'],['quirky'],"[('quirky', 'NN')]"
567,308,cynical,['cynical'],['cynic'],['cynical'],"[('cynical', 'JJ')]"
567,356,bittersweet,['bittersweet'],['bittersweet'],['bittersweet'],"[('bittersweet', 'NN')]"
